gender_num,ssc_p,hsc_p,degree_p,workex_num,etest_p,mba_p,degree_t_num,specialisation_num,status_num
0,40.30150894357848,45.60908176251893,53.07745301830056,0,71.48722164341105,66.02533712754786,1,0,0
1,52.299100644801634,64.80349446164949,72.50535074579511,0,57.06556528776175,56.494921232953125,0,1,1
1,81.46181285985054,90.00885499536687,81.90429543543917,0,79.62591059529669,73.34568408951182,1,0,1
1,85.98609443780532,73.1369975409063,72.5827451824721,0,96.32938335027373,55.802153448853346,1,1,1
0,77.64666599045007,60.800624642855276,68.77560691214417,1,57.43802682687009,61.589191204767744,1,1,0
1,65.78749534441006,76.37253542830628,71.23028332509843,1,84.27700897854902,58.546402057633856,1,0,1
1,54.97092389698936,50.5299460593238,67.23010482471416,1,55.353517418698424,51.31954906896709,0,1,0
1,61.324821688520615,81.79253714878577,68.63739021993874,0,83.85525708565928,58.47034174117152,1,1,1
0,72.66242579512456,64.06486745129821,65.6528235580053,0,88.7120180544205,60.707708042548674,1,1,0
1,51.558738271125335,62.503994733940885,54.23061348464441,0,71.51161197231892,56.308801078757696,1,0,0
0,71.4232399741249,70.98783313547737,64.84918763553476,0,67.735426004504,72.15998419283757,1,0,0
0,68.47487182043888,72.50392012309253,64.254910892244,0,71.03729126404342,57.023228203247434,1,1,0
0,73.50907334463591,60.46290190159471,69.63287819828643,0,77.77407759154524,65.15978224278469,1,0,0
1,68.64732720926843,61.4664367034199,67.33747236082243,1,57.997154211750086,75.92767687002305,0,1,0
1,54.78196845739338,60.89551888820983,55.266132479433445,0,67.10678134122412,62.8348967060817,1,0,0
1,78.22661375051575,64.62039011355768,70.71860601066454,0,88.78235418311853,61.22593223075323,1,1,1
0,47.3309580647946,55.87852511261967,65.21328375799267,0,61.923444374031696,65.13914716924698,1,0,0
0,73.24725436052168,77.94013454400685,67.34480308036842,0,71.5581309347968,63.503499921297156,1,1,0
1,73.56216849154544,59.452524186816795,73.10867990736818,1,59.07106836829787,56.81372152729345,1,0,1
1,58.60033272930337,64.22849324121184,58.3636327468924,0,85.04291169848263,55.84439277008616,0,0,0
1,66.37911735308668,61.87424652729258,61.298736287369884,0,93.13574192404676,54.18424466763756,1,1,1
1,61.22005288654451,63.14436819144671,65.70969451058048,0,85.21705403813598,55.49394817703712,1,0,1
1,51.9750907330358,50.727223526480756,61.42672058540604,0,59.61604249625159,58.12121709777087,1,1,0
1,60.21729708432338,68.64022463284046,64.62201056604526,1,82.64971732430728,64.14080602592823,1,1,1
0,87.13018564095458,64.74055495793239,67.13587890001347,0,58.685264569530574,59.27004440743387,0,1,0
0,63.064079836952224,66.46971645644524,62.57453503959271,0,67.89577801935795,64.03990926825688,1,0,0
1,52.14503955084697,57.205089135644165,50.430823754257794,0,67.87456562627189,63.13414270555036,1,0,0
1,67.76722605054958,75.67451536844945,73.38630626518535,0,79.97961655477803,63.31762171296321,1,1,1
1,52.22448756460016,64.77337678806688,58.16119254834753,1,75.21732229406258,59.409530742955866,2,1,0
0,85.23751510650106,75.56118231275174,68.80861242607355,1,62.15201570554268,62.398514741041446,0,0,0
1,66.64424749274193,72.17600310327745,67.09488296908334,1,96.37179416905691,70.54002492031827,1,1,1
1,84.20719334942329,74.06067384441485,65.81473587344628,0,61.32361571256312,61.7862788444095,1,1,1
0,69.68838645949857,59.695795334968906,72.12531931048083,0,55.87792653720117,68.87177795183999,0,0,0
0,79.72977861761107,61.56446656722549,75.82539655961222,1,69.65335815101851,67.49506727938378,0,1,1
0,46.97379117789866,59.50796937442958,63.6421393335769,0,78.31466750045686,61.15284002798565,1,1,0
1,77.47267147574462,69.73897825942537,59.31864092891334,1,57.73950958288223,55.04462958984873,1,1,1
1,79.78991036583176,73.802710767459,75.42805356300813,1,80.53621162380986,76.48895907080703,0,0,1
1,67.64979255364992,75.34805587048957,73.63718990304247,0,80.2280462365086,64.28551045682076,1,1,1
0,64.44918244264467,67.19645990577818,69.03088467971148,1,55.5017274677793,71.63386578310093,0,0,0
1,67.33696827912193,91.4223619950832,57.66901487923275,0,55.904062218291486,58.43340953026702,0,0,1
0,88.06471312140503,65.11914669849665,82.08140944407783,1,88.35415078094461,72.73352487312272,1,1,0
1,73.56035620336395,77.65226044804984,64.91203357681607,1,95.27265879991211,62.3624027908397,1,1,1
0,83.81885545823519,73.06271242963997,72.88025248173602,0,75.01806646088166,73.39048584759531,1,1,0
1,77.60484359623682,74.67914376488675,73.42977208106049,0,80.81816323775602,67.16607209437618,0,1,1
1,62.061477517654446,60.56943617133117,56.38531215969646,1,77.61446409520458,54.20975425984301,1,1,1
0,66.46326488049449,61.76398604080746,73.08160221551731,0,58.15465857730123,63.6948096108878,1,0,0
1,67.7807980729166,73.58394088890206,67.00864961397943,1,95.80679840990007,70.91868757319608,1,1,1
1,80.49521548829644,72.78436124273671,78.40192069716393,1,81.10906034387443,76.06862135210318,0,0,1
0,63.85632570827361,74.9978255905109,69.05119515343866,1,71.75318005949855,63.95386756836652,1,1,1
1,61.45728209841577,47.24790056298526,54.37177522067518,0,56.86747329072532,56.641528807880185,1,1,0
1,67.72605328665557,61.52623503696053,71.02245495966449,0,71.8292479245417,60.09404981186848,1,1,1
0,64.45598244680157,70.5651792076771,60.86144930122345,0,49.72316556639939,63.41738169351213,1,1,0
0,68.98123085585081,47.3841427753234,71.87492259483196,0,79.05535775408183,59.26466082017418,0,0,0
0,79.03298033123005,75.34197095468899,85.51061493085196,0,95.08511808965926,69.05270677737269,1,1,0
0,59.71254802272416,68.9257279001078,65.29422673942457,0,71.29844178780867,59.30219529511538,1,1,0
1,51.64735719714846,54.75007527717931,56.90655302932207,0,59.18604264708469,64.28228019688476,1,1,0
0,59.00779795023459,62.13700590409522,76.92574316147557,0,73.09236318260379,66.62079937798897,1,0,0
1,48.81984913430791,58.81853775848796,64.48155125751548,1,85.67357922390043,63.18820535069091,0,1,1
1,78.10419684905119,65.69056462922073,70.52581761641537,0,89.02780679509318,60.377090880027765,1,1,1
1,67.6847422938731,57.0458642421574,68.20150860713699,0,73.0847768171448,68.45908708719217,0,0,1
0,83.19816691912905,90.36497829468424,76.99620145134921,1,78.72945592265138,75.93791540999011,1,1,0
0,55.58991117470902,62.412516573864785,60.21763146929454,0,59.91288488902585,56.471054486688416,1,0,0
1,77.17642854370074,75.72348835290504,68.01966730946472,1,73.66202124278182,64.45547471650492,1,1,1
1,60.841263045245604,62.01428639907491,64.76267484051499,0,61.963522813128854,56.724978940793434,1,1,1
0,70.04091817521827,46.10913522489396,72.83031890513575,0,78.97892045047976,59.07133728273358,0,0,0
0,70.84303188837293,72.73392153234865,66.070414647746,0,68.41712087910713,71.29818261811147,1,0,0
1,52.7598997299588,62.254461272918526,53.809674164190085,0,72.27466844997015,55.57325308486652,1,0,0
0,53.574417526562875,78.10506323579725,68.76273336172359,0,96.45405624378238,65.99975622211409,1,1,0
1,72.46298951208225,62.94964671564495,77.33971820008277,1,78.8474948713349,53.9134087591862,0,1,1
1,54.55591119348922,61.93047913226061,56.69681784836234,0,65.8173624569749,58.782074384740866,1,0,1
1,77.58309285511082,64.83951950926271,70.1109983520926,0,89.00801586588607,60.234624902065356,1,1,1
1,63.059716688945116,62.20741163052635,65.50553720615838,0,87.0905371736473,60.8532005137076,0,0,0
1,69.14626985150504,63.03402747656097,69.0911875348357,1,55.29464408714662,63.06396660832743,0,1,1
0,73.2542333039919,57.929571151076566,66.37999985024257,0,54.57392728221642,57.254950855388735,1,0,0
1,53.87974190817385,81.72777379125714,62.20288607139916,0,50.74672600977284,59.437621586375805,0,1,0
0,61.69260066998086,81.21933499808604,66.86028162738543,0,51.131052603462614,62.05684507956352,1,0,0
0,45.264909551577,56.77746604096966,57.42165579689726,1,55.67817992019045,64.27804595695865,1,0,0
0,69.00007315076623,61.35155838690485,72.43466456506025,0,56.221064025474796,68.8015013934597,0,0,0
1,58.24578037706109,70.591039183767,60.648841071719175,0,54.53574268092776,51.7037551602765,1,1,0
0,68.78849852731302,47.18363391931304,72.04048659005873,0,79.19427453777507,58.98515392882723,0,0,0
1,53.81368260728513,82.05439708635201,62.37659317620772,0,49.404455395619784,59.58904968481641,0,1,0
0,87.34273921893463,65.29145040587028,80.52400025641106,1,88.25684417359834,72.49505274971553,1,1,0
0,78.53955194791435,64.37437267687739,63.82226992100752,0,75.06666928856552,72.4157137059488,0,0,0
1,68.23547973992194,62.8650861598474,71.73676097481348,0,55.975222390463856,60.50206145975163,1,0,1
1,62.382641891136075,63.20874763821836,65.9756199133477,0,84.9347669602128,54.942863174044426,1,0,1
0,87.73920292289665,72.04767028750446,77.39171523491709,0,82.15733760988462,71.15342723138082,2,0,0
1,72.90840006678,78.41599109082739,64.66852246761925,1,95.78582473394815,61.45590605934188,1,1,1
1,66.68895199555716,90.89827779167057,58.153007876219185,0,54.234693378665334,58.858338175897586,0,0,1
0,70.44701334446539,47.038232617099986,73.30395255316283,0,78.88698752572449,59.24200653144716,0,0,0
1,56.29820586702538,51.04708825810168,52.18166898508747,0,66.4603382134378,59.13915627584595,0,0,0
0,66.04205548800766,75.41730174340549,68.29310102501289,1,72.41483359972023,64.77000670703983,1,1,1
0,77.28893761243032,59.99578586084635,65.29348295383087,1,91.88683326427339,63.40124207100087,0,1,1
0,68.81814008130966,62.52049385631397,65.74591218115297,0,75.66481488832898,68.26847503470482,0,0,0
1,78.93493733432625,77.899572065601,76.58366795779848,1,86.32005131293808,65.96967286613403,0,1,1
0,72.75373074292172,60.09057614636734,69.06627781394707,0,56.586342544772066,58.01376904115541,1,0,0
1,51.98780387355553,48.30993929418281,58.28734062160445,0,61.42817548938069,60.93096436850745,1,0,0
1,83.66519190183574,78.77042429928036,69.07418951833087,1,83.91689964579184,66.50618398979746,0,1,1
1,65.03478881154224,64.24279326777172,74.47561159866162,0,82.48495750673638,58.35303456262103,1,1,1
1,77.76902358499791,70.18946625078696,59.6609454662956,1,58.7120246993919,54.29437535031008,1,1,1
0,73.91374262867521,97.12494247600996,79.06369058234884,1,88.9899597921372,70.78406581347085,1,1,0
1,73.83704266398286,87.16568995496256,76.66952288766213,1,75.2553054345691,65.63662405815901,1,1,1
1,74.24354034009926,59.66202467180435,72.79586021738184,1,60.26261840521187,56.9107465321242,1,0,1
0,60.98170059121041,80.28469893583812,66.24605741404683,0,50.13162855557194,62.87375705732234,1,0,0
1,86.37055460730576,73.52369740553287,64.96970480908229,1,74.64090977298687,73.0034642198152,0,0,1
1,62.39425853275965,46.747948846541355,53.38579463100507,0,57.771686455466174,56.67031201147133,1,1,0
1,68.22372488823368,55.92037338974976,67.84573250380548,0,72.66318100149606,68.85833838291032,0,0,1
0,64.34168008007912,66.85781022843587,59.89680559946022,0,58.40704874809249,68.98170581247588,1,0,0
0,43.990935289401484,57.08451044316521,58.33739740289023,1,57.087407439926984,65.0514146137073,1,0,0
1,69.60203578541265,68.52000353496341,78.09056961717307,1,60.54929229480435,63.960226132480315,1,1,1
1,83.10855587630934,73.60962277671646,64.89193241906763,0,68.89175875155739,58.21786218692551,1,0,1
1,79.46372202962982,73.01637152298595,75.46988296808455,0,61.01609844662952,58.484455251173344,1,1,1
1,87.30317716785669,74.08957213722239,64.08704410484158,1,74.9983108240414,72.20278642851919,0,0,1
1,67.64636738709642,61.74520270502365,66.61315911413615,1,57.762591706484834,75.74406925883159,0,1,0
1,64.70032933296984,84.2664531491496,71.1115159377989,0,85.90832898407315,59.62953702401769,1,1,1
1,49.32042455443402,38.76476427077478,65.1820705900428,0,63.01034591873591,51.19595044317935,2,1,0
1,87.13265354530125,86.01137837521338,68.39014395966956,0,95.1520980697663,63.53795646729257,1,0,1
1,76.60879684944153,76.85193642995748,67.12783150077128,1,73.76564113711098,64.17174894501557,1,1,1
1,64.46874456049436,65.01092259728757,69.69443958850306,1,55.49205534643167,56.593042585856175,1,1,1
1,69.54099079475496,68.03426411330246,79.46647422934286,1,60.16512204881496,63.09124868120319,1,1,1
1,57.761583499818144,62.00630570203381,64.00483908478736,0,53.1237649276435,54.89916211024835,1,1,1
0,75.09679412383024,63.63141805276004,71.24521381090328,0,57.556881555941814,66.13891189945035,0,0,0
1,76.48164234303178,89.02101790738051,65.73319763254338,1,90.08680291950292,68.26850629050354,1,1,1
1,61.775256284768155,51.82307937770492,51.87111399518893,0,68.5568872929577,62.99443728060774,2,0,0
1,61.50644799245219,57.772639878006764,52.40248941769238,0,89.63759546623558,60.37650491446094,1,0,0
0,69.0786211984285,61.392435507706615,69.73010635336081,1,66.1830842881533,62.13396004589443,1,0,0
0,83.23082204999545,74.67753580664274,67.78281607482494,1,62.01767713121552,61.90614778881546,0,0,0
1,82.21902202614986,63.95229121860364,66.68798187463953,1,67.24913532750091,62.24458760699982,0,1,1
0,59.788014364730245,69.471541979128,65.71851303713768,0,71.92703175046495,59.397766208879965,1,1,0
1,48.29861511333391,59.483329648668686,64.33579237494924,1,85.82023373026915,62.706308142905655,0,1,1
1,54.37272988734696,63.5062841024318,58.101291305522686,0,78.92455097130396,58.26890473341015,1,0,0
0,83.86560241191867,75.2672646158181,69.0185339058607,1,62.38754342198978,61.860984808207526,0,0,0
1,55.6666001623665,51.0838643689523,57.037914135451125,0,57.994933613312035,62.72974079404617,1,0,0
1,63.71439799027842,67.703714017606,69.37063369707975,0,53.217838750694305,55.656385594624254,1,0,1
1,69.05589624959846,62.61761800708565,65.46910923244789,1,54.88743271934574,57.81466745820503,1,0,1
0,77.32454280347093,92.14940493509707,72.04686813399822,1,92.94328166822262,66.9422867347494,1,1,0
1,65.7763309169875,75.75010171316352,72.44274046670782,1,84.73286340427417,58.35137111602776,1,0,1
1,68.47166272773408,75.83656456843924,74.10290233232315,0,78.94654206710165,63.97489103104077,1,1,1
0,73.86318413437523,79.45100064052615,67.51960711342271,0,72.66046398922201,63.60306401594077,1,1,0
1,55.98265099936045,65.01371268530377,70.07316597542956,0,84.87088370855197,67.7909133505062,1,1,1
1,83.68182547881152,69.03920006067658,64.7401249315216,1,79.66926580056727,52.09896089745723,0,0,1
1,60.17167664673793,68.23442287493202,64.25498078841234,1,82.2141137878785,64.44411081594916,1,1,1
1,62.92141709974358,66.64796991587333,64.04640992551968,0,74.72113827007155,66.71176542549678,0,1,1
1,61.149109206158194,65.40619717976224,67.04962655440987,0,49.99766653312802,56.622271316065614,1,0,1
1,62.76887106393868,66.92172974705159,63.59916869975026,0,75.24448246572395,67.20561167972868,0,1,1
1,67.07272909990927,62.63772581695853,71.41310335321182,0,55.91287164512896,60.04546905099059,1,0,1
0,44.36785593014956,57.52932545920131,57.93608363035787,1,57.154694822762394,64.36879426506147,1,0,0
1,69.29187461965572,60.05837447611667,64.85495533656773,0,87.91949406221005,52.77752669303763,1,1,1
1,64.31142010368623,64.45140566510172,75.25197824655207,0,83.3690591809778,58.646561879047304,1,1,1
1,66.74104640703844,60.96115976551578,72.06186766465787,0,72.43813255288848,60.78335738131496,1,1,1
0,59.931650926650846,60.61970020740702,56.23459376762378,0,55.77361211436384,58.147164067793476,1,0,1
0,68.88313622624312,72.95241799947395,64.94106948038093,0,70.10614832389015,57.65513496863737,1,1,0
0,68.87195562730797,78.17845460000534,71.31140052220555,0,70.40069978205773,62.747931722957354,1,0,0
1,62.97489991329056,71.03460471059427,65.31173078610335,0,67.7821187677004,57.451979779347155,1,1,1
1,73.32710186418724,78.50951887061082,65.13032825446093,1,95.96851322229439,63.017994257516165,1,1,1
1,65.52480856546174,64.60098796740044,74.31248854293749,0,82.90214396401954,59.10784362905902,1,1,1
1,69.97143161690319,58.34869773879784,57.59911337908209,1,55.99734691472592,62.20366669756408,0,1,1
0,54.611853974194005,77.67402381597783,70.75620032839689,0,95.10779624997372,66.9121404299337,1,1,0
1,50.70686124181687,44.85856761309465,57.2464697179312,0,64.31413332663807,52.05539785502842,1,1,0
1,69.50531160385049,68.62270610090206,78.67028039697855,1,59.410740567703094,64.05574524334175,1,1,1
1,57.542655775004825,61.03610970110399,61.70271325788957,0,58.027937279337216,54.69678379318296,1,0,1
1,52.23257574781782,65.0771606641664,57.020606966343045,1,74.854013888135,60.772158847685944,2,1,0
0,46.77745199031936,55.37586610475676,64.96644184104767,0,62.28073573407799,65.14136956171637,1,0,0
0,69.82232341518707,60.099114373873526,71.97099490541508,0,55.915615251016234,68.30365350932429,0,0,0
0,68.44194283374433,73.79087054579314,64.92982818675891,0,68.9465672694189,56.88608361081362,1,1,0
1,69.85754209534714,63.13357064411344,64.62062398866364,1,55.30358439573251,57.367195317831325,1,0,1
1,61.477468003907475,65.87008496741126,57.8453441115905,0,77.08240768902152,51.26044386072341,1,1,0
1,63.470917625653904,66.20575110329204,64.95088491174151,1,60.45123433670573,61.71840776748127,1,1,1
1,57.6165288405196,61.078602656449526,61.31775170833643,0,57.700191922175115,53.71863713399634,1,0,1
1,84.3538988702924,73.11282408403343,67.33874483337735,0,61.56937283387093,62.86535234736674,1,1,1
1,84.64674283583687,79.60025205067141,68.35994296449283,1,83.93630295324725,67.16367159429471,0,1,1
1,52.006940408749,54.32412565089155,60.907041667784696,0,60.53397422619551,60.125584108831944,0,0,0
0,83.7976254991523,90.36765678805897,76.61994053958564,1,77.92652700110641,76.70738225865506,1,1,0
1,64.60188196703987,65.41133497719478,70.3682708125056,1,56.52878582687045,56.84981965955805,1,1,1
0,52.03289122676227,63.6379360535044,61.7497698234912,0,56.329880146141164,62.577009996917056,1,1,0
0,62.31634852311851,65.66600850732114,64.47651122428684,0,67.82082247552282,64.16494205898341,1,0,0
0,59.51707291246592,60.398505958395035,56.4805499476038,0,54.85273652798312,58.58283952287836,1,0,1
1,53.143303470989316,82.78332633201452,62.66571617292608,0,51.29092314053286,59.65928307885318,0,1,0
1,76.96198294094222,70.61415965323249,59.18518862414122,1,58.45233774915295,53.91589175714183,1,1,1
1,62.541860383293375,47.346713187376075,54.34856224257173,0,56.64982065523138,55.95084153328731,1,1,0
1,62.233514312059135,63.64942228540827,66.89418700192144,0,84.79719071832818,55.28049717026657,1,0,1
0,58.7003675690907,61.19206190913432,78.44054722316234,0,73.67523128189625,66.7767326246742,1,0,0
1,72.39754487951676,79.33450573131205,71.0370247719946,0,91.31466782255788,61.5456492995188,1,1,1
0,67.31209325943492,68.74034921107472,64.43712262224847,0,88.53131280223096,72.40996997145227,2,0,0
1,63.357713304532275,67.48449944302321,65.28890087575755,0,67.95867948176839,58.2283280183158,1,0,1
1,60.39899832051712,61.81986247440653,65.11559010163049,0,62.77918766392091,56.552020505730745,1,1,1
0,71.82078941837665,60.27455242938178,68.91637351564032,0,55.557435730049114,57.88256446464469,1,0,0
1,55.26396480752776,60.42792603342055,56.16250175251927,0,66.21326800048519,62.76451330085673,1,0,0
1,63.674850376490554,67.90756763880476,73.87643898165425,0,82.34081974741869,60.84955696242083,1,1,0
0,69.63740574178478,69.34170931565356,71.40273123175538,0,56.9196812160005,55.47091502371431,0,0,0
1,78.1467639317159,64.57690852073796,70.17634874750375,0,89.80289197641672,60.184491010962006,1,1,1
1,68.79728440675679,73.11742778384557,67.35370863878025,1,96.02758708662734,71.07997794695079,1,1,1
0,70.81211552201464,46.76331182173752,72.01861538962235,0,79.12353619800892,58.129973023490045,0,0,0
0,69.06261783952024,73.52484600532622,65.66767657419754,0,70.62012381490132,57.23571296747279,1,1,0
1,77.16110104758049,69.90078569775591,59.213976350837086,1,56.99298668306939,54.54942435843717,1,1,1
1,75.83709036370956,96.9347120266414,79.21935740244471,0,97.51805127007367,73.68731919049402,0,1,1
0,77.03699313620504,63.32632062377032,64.34198380164675,0,75.46566493351985,72.85498112399245,0,0,0
0,66.47639621907528,66.95290416027159,69.01861182661186,1,80.30313623653278,71.39282818728338,1,1,0
1,66.6702545635873,67.41824063246895,73.63386678845909,1,59.75766402632816,69.52357627853655,1,1,1
0,41.13745590925585,45.665946483107255,54.01575087524336,0,70.75781265618014,65.52055980528621,1,0,0
1,70.36443474515633,58.388680631579156,57.53344248290829,1,55.54587956787189,61.426416844036396,0,1,1
1,77.44489527697641,65.08137954667765,70.22684545094813,0,88.47348107498429,60.825956207992036,1,1,1
1,62.90196555838217,71.81311908311876,61.331978667387745,0,67.90932603994763,67.02300228590133,1,1,1
0,73.32029405858032,58.03920840424247,65.3708991629091,0,53.308057242851376,57.06170965870379,1,0,0
1,60.15597295730956,81.64647637313189,69.29695296825889,0,83.96708076197116,57.80086401872888,1,1,1
1,65.64994281141604,71.78793976604014,62.75440732743043,1,57.21504434542083,56.535775630156195,1,1,1
0,74.72451877893752,63.62566994566788,64.96036631446978,1,65.42478269479152,70.23278371456617,1,0,0
0,87.9082404329768,72.42221276011932,78.05127552770473,0,81.86368239823106,70.7647589390262,2,0,0
1,62.6278442846829,61.18807720264112,59.93326643755585,1,63.55153996326451,52.992491403718205,1,0,1
1,66.68533881683933,64.19293169413315,59.286469675403275,0,60.024219868347856,62.76433503156549,1,0,0
0,63.731936639042985,66.95510963213538,69.40605655856942,1,55.87688782942003,70.85727028757513,0,0,0
1,67.83069555159244,67.3455864587814,64.51385789436551,1,74.96063257513393,53.53477117594603,1,0,1
1,75.38789749492757,87.80991970467198,77.17396682952567,1,74.45225981008568,65.90565708070356,1,1,1
1,62.64701028247561,57.75365740115202,53.11766674419069,0,89.48301874795875,60.162901698077604,1,0,0
1,56.975733476949245,64.67541232757189,70.23270664675378,0,83.35341351089134,66.1350629420467,1,1,1
1,89.52644317033882,65.57005994489859,72.76340334461463,0,71.97741544635417,62.423699442258865,0,0,1
0,59.226710932491166,61.793937520936055,78.3052687814716,0,74.12764339098534,66.8656895461893,1,0,0
1,73.25436840699724,78.79480784053784,71.34708685534724,0,91.01504068406597,62.336547265151246,1,1,1
1,64.69387952053887,83.91186711989634,71.14578467040428,0,86.0882226383796,58.65823843696928,1,1,1
0,87.84083496107085,72.33006730479279,78.21721105353271,0,82.1643025153723,70.97035474203105,2,0,0
1,51.92199735282886,50.20654928180875,61.51977137719012,0,60.61602349950426,58.69205387758095,1,1,0
0,45.772937351963016,49.48397594405541,79.36475588443825,0,74.05673136574984,53.718807262786726,1,1,0
0,52.6903162754238,52.61101887021459,54.313598047555615,0,66.51351442671624,59.04259742511562,0,0,0
1,64.91181735585764,64.92967692749806,68.89731039366606,1,55.440510743003884,56.25752992118176,1,1,1
1,68.55123690734862,61.988286160104956,66.7837140729921,1,58.57449878456738,75.25304343335806,0,1,0
1,59.775676182490514,41.97861468882552,60.70852192613906,0,53.910652885194175,65.21782203553114,0,0,0
0,47.19543407725554,59.371510573657474,63.44974768121336,0,78.54877993790932,62.2655295513591,1,1,0
0,73.37350529582847,96.4486333904383,78.69277651484423,1,89.08413567444582,70.12281607128723,1,1,0
1,70.7691969585467,79.07208872101903,65.78417084140443,1,93.8843823056669,57.30699011949567,1,1,1
0,64.71770082255678,66.93926859797364,69.88602981948105,1,55.78929492246235,71.61218237243727,0,0,0
0,60.9913916552021,63.0777546061218,56.443187817094255,1,80.0500269385467,57.113089013846974,2,0,0
1,86.08007337212993,72.98011993989032,72.9196778380318,0,97.64589696345482,56.45696120559434,1,1,1
1,75.95712573029569,76.62200844052244,66.867891339704,1,72.90517342622681,64.46329453096544,1,1,1
0,67.69286900278951,72.6259300593975,63.32258520698942,0,52.29435993729887,65.3995014967154,1,1,0
0,64.0896429714995,79.14613994353341,74.06074878023712,0,79.10388290398753,73.5366195163962,1,1,0
1,62.58217919803298,67.13823073495647,74.27835323196234,0,82.8575628844978,60.594783962685774,1,1,0
0,71.7835106429494,55.66245057889274,69.22898870719833,0,55.52710981327453,65.16990029224473,1,0,0
1,60.946813004592165,82.12352238695046,69.15995782765464,0,83.60786552479632,59.26121739784529,1,1,1
1,80.17173313904955,72.81268575586046,73.9457852161838,0,60.4851864069432,58.82621265598971,1,1,1
0,84.23837559028246,89.3608891515894,77.96019128121338,1,78.36885913346792,75.67904431178944,1,1,0
1,52.72556866407272,48.89051255686852,61.095978705934,0,60.37379315897487,58.76023598846365,1,1,0
1,82.01038359095803,61.13063201708532,62.8079999247652,0,88.99299226123878,65.70806542322617,0,1,1
0,77.7566205093475,73.48990653269242,81.08772664243135,1,89.71211106680518,69.666437310078,1,1,0
0,75.30344159105435,57.26299191741985,61.94581604906715,1,79.56276334522204,61.450752581468535,2,1,0
0,67.89460129576142,77.0535996771675,71.68463913121641,0,69.6764015885144,62.91755993191873,1,0,0
1,72.40307652155202,72.97286055911388,65.96773636601836,1,69.82226764028562,67.55282284853389,0,1,1
1,66.25390847956388,62.31264159860792,64.4959221988101,0,60.388017711854594,61.47685392717578,0,1,0
0,63.15339362568618,65.48530741796117,63.04828248302222,0,68.62137271195984,63.385921136831044,1,0,0
1,61.83795956555197,47.59077435332749,54.64294506031745,0,57.24762337756764,55.44868796238281,1,1,0
1,82.31745620287109,90.09991204198032,83.2703694206239,0,79.7769877878795,74.37793516865095,1,0,1
1,61.325265596036274,60.21094018589685,63.49989716916706,0,61.6196786717577,59.9818063941914,0,0,0
1,61.80600873343174,62.36261192057595,59.90824382559882,1,62.91522836583583,52.43196492554252,1,0,1
0,84.67489219560716,89.264404041065,82.29601575899532,0,92.21830365343867,67.71011180631699,1,1,1
1,53.89249796107029,62.84091357300692,57.71335288894854,0,78.88549330159145,58.47452680293647,1,0,0
0,83.9625014769574,74.41239379467922,68.98054911969709,1,62.00741778451629,61.54151042967423,0,0,0
0,62.384456223011846,66.77571234076872,63.22031111666036,0,68.70859157947145,63.80033632879592,1,0,0
0,73.43282080596872,58.601049701235134,66.06163882580593,0,53.61159088785298,57.09807205290654,1,0,0
0,84.0208579707262,72.56986186844861,73.13406969641231,0,75.05919402171337,73.28779859312694,1,1,0
1,52.54962253654459,54.88588275617196,56.95712106231232,0,59.474450836286856,64.82519393039244,1,1,0
1,72.87140022520497,58.09263585441452,56.21227568094943,0,83.91246933627777,52.50122795833042,1,0,1
1,64.88800910501351,65.4822764557924,68.99131743722408,1,55.88461620499953,56.30918671476613,1,1,1
0,83.61655104325634,72.97179488757705,73.01295271296841,0,74.64476497505,73.31613460381712,1,1,0
1,67.99796964789127,75.93581367153269,73.63353248783943,0,79.39245696407443,63.90194483141072,1,1,1
1,69.99239324933495,73.86700076606752,64.62760288486702,0,82.24796517954074,62.26586857779602,1,1,1
1,69.1016516218461,64.93986566677886,57.29690424585698,0,73.44280012676306,55.0117226796229,1,0,1
1,73.7887186237483,69.94558810164405,72.26771159784909,1,59.84971038453081,56.1588679092303,1,1,1
0,79.00352640653257,62.0832706117568,75.8094030685391,1,69.62418985598552,67.9115251693873,0,1,1
1,69.66425905437535,62.486771751666886,64.8865675376824,1,54.84717712408264,58.615231650838346,1,0,1
1,61.56876960302507,62.04377834799372,60.20508928232587,1,63.24774432526602,53.05174698830404,1,0,1
1,66.8923554125981,90.87620209405765,58.078381150275554,0,55.296755710532494,58.26132598044704,0,0,1
1,62.2006626876828,64.43541518034644,60.717734916593464,0,84.31909128174894,63.378861565937406,1,1,0
0,74.32567865958261,73.00888588774504,73.09984222361659,1,79.74526880113777,68.32304376912883,1,1,0
1,51.39942173277879,57.315849964853406,50.5672954086603,0,66.26543517477319,62.87022025872657,1,0,0
0,54.31558178620662,77.037277030402,69.05746898027114,0,95.17801270971366,66.82660893826167,1,1,0
0,63.53304000690667,70.39209219129513,61.055986096222995,0,49.093244851761504,63.25647992473371,1,1,0
1,57.49200947291501,61.11980600104777,60.84858149869235,0,58.18316111875154,53.410846255231874,1,0,1
0,74.300034507937,60.20338158736681,84.27198647744461,0,98.69128087776708,65.2975856770189,0,1,0
1,60.91531192614073,66.68920279590897,64.75731218254943,0,71.52152478241811,52.61386442925759,1,0,1
1,87.81520945450848,73.99261898104452,66.05671981234839,1,74.40845784528072,72.46278364685867,0,0,1
0,62.91174682869409,78.81086675828732,74.61107338193467,0,81.2282119696877,75.2572496416206,1,1,0
